Date,Obs,Order,ID,species,treatment ,HHMMSS,FTime,EBal?,Photo,Cond,intr_WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
8/16/21,17,731,13_5,QURU,1,10:19:59,692.4999845,0,7.519188063,0.131901328,41.66199262,272.7590164,1.874503817,1.394954358,26.22325134,6,1.420000017,1,2.840000033,25.88365936,26.22325134,25.82298851,399.9768066,375.2564392,15.45332813,20.97063828,44.51057434,60.40221024,199.5748901,2001.525269,234.5305481,96.52246857,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332624817,0.001874504,299.3732513,299.0336594,320.2440358,2.651683668,3.419092132,35.4227589,14.45212062,26.05345535,3.384946409,0.126047176,2.024137774,1.360808635,0.079285328,26.32737358,0.726860322,59.88056773,371.6821773,0.012113932
8/16/21,18,732,13_5,QURU,1,10:20:00,692.9999845,0,7.522248574,0.131645181,41.7621624,272.5536599,1.87240087,1.395979178,26.22614288,6,1.420000017,1,2.840000033,25.88230133,26.22614288,25.82092094,399.99823,375.2706909,15.45486736,20.96607208,44.51858902,60.39390945,199.5727692,2001.555176,240.8983002,96.52246857,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332621282,0.001872401,299.3761429,299.0323013,320.248821,2.652223356,3.419676212,35.42881013,14.46273804,26.05422211,3.38509993,0.125813242,2.023697034,1.361402897,0.079137237,26.30755207,0.726285496,59.85446013,371.6949742,0.012113162
8/16/21,19,733,13_5,QURU,1,10:20:01,693.4999845,0,7.509636237,0.131330472,41.86233218,272.5334175,1.870428427,1.397693479,26.23144722,6,1.420000017,1,2.840000033,25.88082123,26.23144722,25.8192234,400.006073,375.3197021,15.45434952,20.95949554,44.52082443,60.38002777,199.5832825,2001.586792,244.381485,96.52209473,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332638804,0.001870428,299.3814472,299.0308212,320.2538796,2.652359835,3.420747893,35.44005031,14.48055477,26.05613422,3.385482805,0.125525769,2.023054414,1.362428391,0.078955259,26.30549634,0.72613672,59.81340057,371.7499807,0.012082768
8/16/21,20,734,13_5,QURU,1,10:20:02,694.9999845,0,7.462742878,0.130683513,41.96250196,272.7489313,1.864963988,1.400203311,26.23683739,6,1.420000017,1,2.840000033,25.87534714,26.23683739,25.81374931,399.9485474,375.4090271,15.45573235,20.94482994,44.53913879,60.35719681,199.5850067,2001.654175,242.5827484,96.52185822,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332641678,0.001864964,299.3868374,299.0253471,320.2646608,2.653775028,3.421837217,35.45142292,14.50659298,26.05609226,3.385474402,0.124934607,2.021633906,1.363840496,0.078581054,26.32623368,0.72653802,59.74535723,371.8615965,0.011990059
6/17/21,1,1,14_3,BELE,0,10:09:18,286.9999936,0,1.657710573,0.03483438,47.58834729,312.6135796,0.501442396,1.368611271,17.24982643,6,1.420000017,0.5,2.840000033,17.86367035,17.24982643,17.51456261,400.0515137,397.8219299,5.776427269,6.374577045,26.7823658,29.55568314,499.7871094,1999.298096,736.3787842,95.21440887,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832978516,0.000501442,290.3998264,291.0136703,319.8876882,3.493039855,1.975562856,20.7485703,14.37399325,17.55674839,2.014243326,0.034412292,0.606951585,1.407291741,0.02154521,29.76531719,0.785812837,30.62151874,397.0339337,0.001278521
6/17/21,2,2,14_3,BELE,0,10:09:19,286.9999936,0,1.657710573,0.03483438,47.58834729,312.6135796,0.501442396,1.368611271,17.24982643,6,1.420000017,0.5,2.840000033,17.86367035,17.24982643,17.51456261,400.0515137,397.8219299,5.776427269,6.374577045,26.7823658,29.55568314,499.7871094,1999.298096,736.3787842,95.21440887,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832978516,0.000501442,290.3998264,291.0136703,319.8876882,3.493039855,1.975562856,20.7485703,14.37399325,17.55674839,2.014243326,0.034412292,0.606951585,1.407291741,0.02154521,29.76531719,0.785812837,30.62151874,397.0339337,0.001278521
6/17/21,3,3,14_3,BELE,0,10:09:20,287.9999936,0,1.620866084,0.034865876,46.48860921,314.3968151,0.502092073,1.369160377,17.25478745,6,1.420000017,0.5,2.840000033,17.86326599,17.25478745,17.51407051,400.0379639,397.8522339,5.776365757,6.375303745,26.78283501,29.55988693,499.7756958,1999.252319,737.7263794,95.2146759,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832959493,0.000502092,290.4047874,291.013266,319.8803639,3.491954836,1.976182857,20.75502372,14.37971998,17.55902672,2.014532924,0.034443029,0.60702248,1.407510444,0.021564488,29.93519085,0.790235138,30.61596605,397.0817518,0.001249727
6/17/21,4,4,14_3,BELE,0,10:09:20,288.9999935,0,1.610251187,0.034534488,46.62733633,314.1933141,0.497715068,1.370091259,17.25947762,6,1.420000017,0.5,2.840000033,17.86386299,17.25947762,17.51433182,400.0401001,397.8691711,5.777947903,6.371673107,26.789217,29.54199791,499.7703857,1999.178345,738.8545532,95.21485138,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832950643,0.000497715,290.4094776,291.013863,319.868528,3.493518899,1.976769167,20.76114323,14.38947012,17.5616703,2.014868996,0.034119593,0.606677908,1.408191088,0.021361637,29.9158697,0.789690021,30.58129616,397.1037348,0.001240068
6/17/21,5,5,14_3,BELE,0,10:09:21,289.9999935,0,1.626362286,0.034319932,47.38827239,312.9378464,0.494766435,1.370387157,17.2586174,6,1.420000017,0.5,2.840000033,17.86419106,17.2586174,17.51435089,400.0145569,397.8257141,5.777238846,6.367450714,26.78531265,29.52174187,499.769043,1999.160767,739.1896973,95.21463013,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832948405,0.000494766,290.4086174,291.0141911,319.8657155,3.495127373,1.976661622,20.76006197,14.39261125,17.56140423,2.014835168,0.033910146,0.606274465,1.408560703,0.021230281,29.7962613,0.78662046,30.55752958,397.0526194,0.001251663
6/9/21,6,236,14_3,BELE,0,10:20:01,1104.499975,0,5.992663151,0.109993551,54.48195005,292.4527229,1.819414406,1.597906333,26.2800312,6,1.420000017,1,2.840000033,23.29615402,26.2800312,21.4641819,399.9242249,391.8705444,17.02050972,19.16380692,56.7013092,63.84138107,499.5707092,2000.513916,1816.97583,95.63188934,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832617849,0.001819414,299.4300312,296.446154,320.0822194,2.335798419,3.430577395,35.8727347,16.70892779,24.78809261,3.139727477,0.105892328,1.832671062,1.307056414,0.066539347,27.96780643,0.746299325,53.88949068,389.0219194,0.008301372
6/9/21,7,237,14_3,BELE,0,10:20:02,1105.499975,0,6.067648697,0.110287846,55.01647658,291.6007188,1.823465505,1.597347443,26.27906227,6,1.420000017,1,2.840000033,23.29307365,26.27906227,21.46185493,400.0411987,391.8952637,17.0194912,19.16761398,56.70841599,63.8658905,499.556366,2000.547119,1820.370483,95.63181305,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832593943,0.001823466,299.4290623,296.4430737,320.0875319,2.333569165,3.43038112,35.87071091,16.70309693,24.78606796,3.139347903,0.106165058,1.833033677,1.306314225,0.066711648,27.88630543,0.744078191,53.90753706,389.0109941,0.008408297
6/9/21,8,238,14_3,BELE,0,10:20:03,1105.999975,0,6.123585951,0.1101791,55.57847133,290.6735095,1.822397494,1.59792887,26.28170395,6,1.420000017,1,2.840000033,23.29169464,26.28170395,21.46052933,400.0974731,391.8848572,17.02020645,19.16707802,56.71567154,63.86959839,499.5550232,2000.608887,1822.122314,95.63207245,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832591705,0.001822397,299.4317039,296.4416946,320.0974147,2.33368521,3.430916263,35.87620947,16.70913145,24.7866993,3.139466258,0.106064287,1.832987394,1.306478864,0.066647984,27.79771012,0.741731925,53.89613461,388.9739977,0.008484825
6/9/21,9,239,14_3,BELE,0,10:20:04,1106.999975,0,6.222315549,0.110347348,56.38844668,289.3630154,1.824092863,1.597073088,26.27898788,6,1.420000017,1,2.840000033,23.28899956,26.27898788,21.45814133,400.2272644,391.8950806,17.02133179,19.17023659,56.72876358,63.89064407,499.5450439,2000.630493,1824.521118,95.63225555,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832575073,0.001824093,299.4289879,296.4389996,320.1008718,2.332897604,3.430366052,35.87038737,16.70015079,24.78399372,3.138959073,0.106220194,1.833292964,1.305666108,0.066746481,27.67243784,0.738368583,53.91612628,388.9372898,0.008625636
6/9/21,10,240,14_3,BELE,0,10:20:05,1107.999975,0,6.26051355,0.110874614,56.46480582,289.2726199,1.829114125,1.594160573,26.26591301,6,1.420000017,1,2.840000033,23.28634453,26.26591301,21.45599174,400.3077393,391.9271545,17.01815033,19.17298698,56.727314,63.9101181,499.5398254,2000.625,1826.901978,95.63235474,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832566376,0.001829114,299.415913,296.4363445,320.0999928,2.331793028,3.427718466,35.84266512,16.66967814,24.77612877,3.13748512,0.106708669,1.833557893,1.303927227,0.067055095,27.6638218,0.738077514,53.9734536,388.9512062,0.008687505
7/10/21,1,482,14_3,BELE,0,10:08:28,338.9999924,0,3.504201626,0.073955181,47.38277398,303.2300073,1.842713756,2.400947716,25.7849102,6,1.420000017,0.5,2.55600003,25.34555244,25.7849102,25.12005424,400.2706299,395.1873474,7.52431345,9.715973854,22.20374298,28.67118454,499.5691833,1999.125488,1558.692261,95.7806778,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832615306,0.001842714,298.9349102,298.4955524,319.860071,2.651975466,3.331550277,34.78311444,25.06714059,25.56523132,3.288419056,0.071875538,0.930602561,2.357816495,0.045104537,29.04357563,0.767306973,28.3657355,393.3365367,0.002527079
7/10/21,2,483,14_3,BELE,0,10:08:29,338.9999924,0,3.504201626,0.073955181,47.38277398,303.2300073,1.842713756,2.400947716,25.7849102,6,1.420000017,0.5,2.55600003,25.34555244,25.7849102,25.12005424,400.2706299,395.1873474,7.52431345,9.715973854,22.20374298,28.67118454,499.5691833,1999.125488,1558.692261,95.7806778,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832615306,0.001842714,298.9349102,298.4955524,319.860071,2.651975466,3.331550277,34.78311444,25.06714059,25.56523132,3.288419056,0.071875538,0.930602561,2.357816495,0.045104537,29.04357563,0.767306973,28.3657355,393.3365367,0.002527079
7/10/21,3,484,14_3,BELE,0,10:08:30,339.9999924,0,3.453307662,0.073877945,46.74341797,304.2949161,1.84137075,2.401622323,25.78807831,6,1.420000017,0.5,2.55600003,25.35802269,25.78807831,25.11966133,400.2503967,395.2287598,7.525410175,9.715485573,22.19046402,28.64842224,499.5666199,1999.547852,1559.145874,95.78044891,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832611033,0.001841371,298.9380783,298.5080227,319.9276491,2.654613131,3.332175893,34.78972933,25.07424376,25.5730505,3.28994584,0.071802582,0.93055357,2.359392271,0.045058569,29.14550366,0.769920985,28.35673267,393.4048297,0.002489154
7/10/21,4,485,14_3,BELE,0,10:08:31,340.9999924,0,3.441459614,0.073784834,46.64182905,304.4935838,1.838599189,2.400979228,25.78298569,6,1.420000017,0.5,2.55600003,25.35709381,25.78298569,25.11808586,400.2654419,395.2592773,7.524858952,9.711648941,22.19018364,28.63884735,499.56604,1999.964722,1559.447876,95.78096008,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832610067,0.001838599,298.9329857,298.5070938,319.9943483,2.657320905,3.331170287,34.77904465,25.06739571,25.57003975,3.289357883,0.071714626,0.93019106,2.359166824,0.04500315,29.16468779,0.770364167,28.35229062,393.441605,0.002479994
7/10/21,5,486,14_3,BELE,0,10:08:31,341.4999924,0,3.427436852,0.073800174,46.44212427,304.8478083,1.838390633,2.400227456,25.77866745,6,1.420000017,0.5,2.55600003,25.35593224,25.77866745,25.1180954,400.2790222,395.2897949,7.524107456,9.710623741,22.18943977,28.63772392,499.5724182,2000.028687,1559.40332,95.78070068,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832620697,0.001838391,298.9286674,298.5059322,320.0045827,2.657969854,3.330317802,34.77023846,25.05961471,25.56729984,3.288822898,0.071729117,0.930090346,2.358732552,0.04501228,29.19853668,0.771200806,28.35716791,393.479529,0.002470075
8/16/21,1,715,14_3,BELE,0,10:08:59,32.49999927,0,12.53556229,0.34814229,40.05927614,290.7186835,3.115641969,0.943234131,24.71847534,6,1.420000017,1,2.840000033,24.88566589,24.71847534,24.84411621,400.5697632,359.5209961,13.46277428,22.61651611,41.15604019,69.13926697,199.6021118,1999.822144,224.996933,96.5429306,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332670186,0.003115642,297.8684753,298.0356659,319.9715358,2.097677515,3.126698877,32.38661658,9.770100462,24.80207062,3.142349118,0.310125464,2.183464746,0.958884372,0.196919534,28.06683369,0.808627832,72.36718155,353.5621901,0.025657815
8/16/21,2,716,14_3,BELE,0,10:09:00,32.99999926,0,12.54026368,0.34791302,40.15944592,290.6273939,3.116554531,0.944059785,24.7247448,6,1.420000017,1,2.840000033,24.8886528,24.7247448,24.84799576,400.5546875,359.4952087,13.46456242,22.62002373,41.15430832,69.13788605,199.6223602,1999.81897,219.9911804,96.54324341,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332703934,0.003116555,297.8747448,298.0386528,319.971028,2.09677253,3.127870241,32.3986447,9.778620972,24.8066988,3.143217576,0.309943519,2.183810457,0.95940712,0.196802163,28.05811123,0.808431898,72.35114154,353.534168,0.025663782
8/16/21,3,717,14_3,BELE,0,10:09:01,33.99999924,0,12.52148118,0.347599465,40.2596157,290.6967545,3.116731422,0.944860888,24.73230171,6,1.420000017,1,2.840000033,24.89376068,24.73230171,24.85443306,400.52948,359.5263672,13.47054577,22.62637901,41.16000366,69.1361618,199.6242828,1999.749023,204.6823425,96.54314423,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332707138,0.003116731,297.8823017,298.0437607,319.9598366,2.096219818,3.129282661,32.41330791,9.786928901,24.8130312,3.144406164,0.309694644,2.184421772,0.959984392,0.196641621,28.0647787,0.808554757,72.33714976,353.5742547,0.025617483
8/16/21,4,718,14_3,BELE,0,10:09:02,34.99999922,0,12.47005109,0.348167446,40.35978548,291.0692129,3.116755315,0.943495382,24.72663116,6,1.420000017,1,2.840000033,24.89658165,24.72663116,24.85842514,400.3871765,359.5391235,13.47388649,22.6296196,41.16314697,69.13419342,199.6273346,1999.699219,113.4153137,96.54282379,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332712224,0.003116755,297.8766312,298.0465816,319.9518678,2.097233091,3.128222759,32.40243693,9.772817335,24.81160641,3.144138698,0.310145425,2.184727377,0.95941132,0.196932411,28.10064373,0.809562003,72.37279992,353.6114585,0.025522151
8/16/21,5,719,14_3,BELE,0,10:09:03,35.9999992,0,12.44985416,0.347666099,40.45995526,291.0892454,3.115978249,0.944464373,24.73212433,6,1.420000017,1,2.840000033,24.90091133,24.73212433,24.8630619,400.3323669,359.5447388,13.47658062,22.63026428,41.16065979,69.11817169,199.6221161,1999.658569,32.73874283,96.54262543,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332703527,0.003115978,297.8821243,298.0509113,319.9453639,2.097384043,3.129249501,32.41313862,9.782874337,24.81651783,3.145060771,0.309747537,2.184785128,0.960275643,0.19667574,28.10251998,0.809605076,72.34899079,353.6266744,0.025471336
6/17/21,6,6,14_4,BELE,0,10:13:13,522.4999883,0,9.134594073,0.360865928,25.31298569,335.6688705,3.881321093,1.135185553,18.43954849,6,1.420000017,0.5,2.840000033,17.80897903,18.43954849,17.51124954,400.2487488,387.4753723,5.829378605,10.44092083,27.11886215,48.57222366,499.719574,1999.761475,344.5231323,95.20651245,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832865957,0.003881321,291.5895485,290.958979,319.9618288,1.628646664,2.129229212,22.36432317,11.92340234,18.12426376,2.08751891,0.320181869,0.994043659,1.093475251,0.203410213,31.9578625,0.866297304,51.9074357,383.1332238,0.012375678
6/17/21,7,7,14_4,BELE,0,10:13:14,522.9999883,0,9.118173656,0.361151709,25.2474886,335.8057135,3.880564811,1.134170714,18.43158913,6,1.420000017,0.5,2.840000033,17.80871391,18.43158913,17.51049614,400.248291,387.4947205,5.829750538,10.4404583,27.12096214,48.57073593,499.7128601,1999.741455,344.4839478,95.20622253,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832854767,0.003880565,291.5815891,290.9587139,319.9586257,1.62995103,2.12816731,22.35323756,11.91277927,18.12015152,2.086979654,0.320406825,0.993996596,1.092983058,0.203555483,31.97079348,0.866607197,51.93102815,383.1603774,0.012358171
6/17/21,8,8,14_4,BELE,0,10:13:15,523.4999883,0,9.095399252,0.361361738,25.16979053,335.968321,3.87930521,1.133216564,18.42342567,6,1.420000017,0.5,2.840000033,17.80849457,18.42342567,17.50987053,400.2437744,387.5179443,5.829877853,10.43912506,27.12171936,48.56483459,499.7096252,1999.737671,344.1739502,95.20549774,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832849375,0.003879305,291.5734257,290.9584946,319.9580202,1.631570536,2.127078662,22.34197302,11.90284796,18.11596012,2.086430144,0.320572125,0.993862097,1.092568046,0.203662231,31.98603123,0.866974874,51.95034644,383.1944271,0.012330794
6/17/21,9,9,14_4,BELE,0,10:13:15,524.4999883,0,9.0980737,0.362314067,25.11101425,336.1135783,3.881072712,1.131092639,18.4082756,6,1.420000017,0.5,2.840000033,17.80857849,18.4082756,17.50958443,400.2890015,387.559021,5.828986168,10.44030094,27.11723518,48.56969833,499.7125549,1999.729492,343.2327576,95.20481873,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832854258,0.003881073,291.5582756,290.9585785,319.9567116,1.632558301,2.125059598,22.32092478,11.88062384,18.10842705,2.085442844,0.321321373,0.993966959,1.091475886,0.204146104,31.99963229,0.867257785,52.00959677,383.2342325,0.012347205
6/17/21,10,10,14_4,BELE,0,10:13:18,526.9999882,0,9.156315945,0.364534984,25.1177976,336.0772799,3.885146723,1.126175082,18.37410736,6,1.420000017,0.5,2.840000033,17.8066597,18.37410736,17.51028824,400.3311462,387.5304565,5.82851696,10.44429874,27.11804199,48.59365463,499.7509766,1999.637085,341.2209167,95.20381165,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832918294,0.003885147,291.5241074,290.9566597,319.9419264,1.634348573,2.120512133,22.27339532,11.82909658,18.09038353,2.083079692,0.323066954,0.99433705,1.088742641,0.205273566,31.99583805,0.867228044,52.15001726,383.1779825,0.012461625
6/9/21,11,241,14_4,BELE,0,10:24:06,1349.49997,0,14.27282718,0.585556104,24.37482435,329.830376,4.442814847,0.852036827,23.81309891,6,1.420000017,1,2.840000033,22.28437042,23.81309891,20.46739578,399.9675903,380.7901001,16.83794785,22.05716324,59.64448929,78.13233948,499.4795532,2001.575928,340.0602722,95.63683319,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832465922,0.004442815,296.9630989,295.4343704,320.2521413,1.22045574,2.961514068,30.96624982,8.909086579,23.04873466,2.828049828,0.48546259,2.109477241,0.718572586,0.311057508,31.54393265,0.866173716,75.49802518,374.0054816,0.028811617
6/9/21,12,242,14_4,BELE,0,10:24:06,1349.49997,0,14.27282718,0.585556104,24.37482435,329.830376,4.442814847,0.852036827,23.81309891,6,1.420000017,1,2.840000033,22.28437042,23.81309891,20.46739578,399.9675903,380.7901001,16.83794785,22.05716324,59.64448929,78.13233948,499.4795532,2001.575928,340.0602722,95.63683319,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832465922,0.004442815,296.9630989,295.4343704,320.2521413,1.22045574,2.961514068,30.96624982,8.909086579,23.04873466,2.828049828,0.48546259,2.109477241,0.718572586,0.311057508,31.54393265,0.866173716,75.49802518,374.0054816,0.028811617
6/9/21,13,243,14_4,BELE,0,10:24:07,1350.49997,0,14.29563548,0.585668829,24.40907689,329.7382745,4.440716749,0.851504846,23.808218,6,1.420000017,1,2.840000033,22.2779274,23.808218,20.46166229,399.9629822,380.7597046,16.83697891,22.05361557,59.66449738,78.15048218,499.4922791,2001.202148,339.5747681,95.63691711,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832487132,0.004440717,296.958218,295.4279274,320.1923366,1.220648023,2.96064465,30.95713183,8.903516255,23.0430727,2.82708117,0.485540068,2.109139804,0.717941366,0.311108402,31.53515202,0.866000972,75.50709794,373.9642441,0.028864309
6/9/21,14,244,14_4,BELE,0,10:24:08,1350.49997,0,14.29563548,0.585668829,24.40907689,329.7382745,4.440716749,0.851504846,23.808218,6,1.420000017,1,2.840000033,22.2779274,23.808218,20.46166229,399.9629822,380.7597046,16.83697891,22.05361557,59.66449738,78.15048218,499.4922791,2001.202148,339.5747681,95.63691711,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832487132,0.004440717,296.958218,295.4279274,320.1923366,1.220648023,2.96064465,30.95713183,8.903516255,23.0430727,2.82708117,0.485540068,2.109139804,0.717941366,0.311108402,31.53515202,0.866000972,75.50709794,373.9642441,0.028864309
6/9/21,15,245,14_4,BELE,0,10:24:09,1351.99997,0,14.30794738,0.585822231,24.42370163,329.7190237,4.439465034,0.851082216,23.80328941,6,1.420000017,1,2.840000033,22.26952171,23.80328941,20.45212364,399.984375,380.7671509,16.83384895,22.04895592,59.68366623,78.17359924,499.5003357,2000.608887,339.2741089,95.63648987,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832500559,0.004439465,296.9532894,295.4195217,320.0974147,1.219773568,2.959766965,30.94809282,8.899136902,23.03640556,2.825940918,0.485645497,2.108684749,0.717256169,0.311177658,31.53317007,0.865933479,75.5132639,373.9658379,0.028891404
8/16/21,6,720,14_4,BELE,0,10:12:44,257.4999942,0,14.78853994,0.358253033,40.56012504,273.6998458,3.338441032,0.983728289,25.57675552,6,1.420000017,1,2.840000033,25.56162262,25.57675552,25.5402813,400.037262,352.0498962,14.10085678,23.89641571,41.40522385,70.16853333,199.6005096,1998.483154,1178.165527,96.53921509,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332667516,0.003338441,298.7267555,298.7116226,319.7572975,1.95767364,3.290669505,34.08635032,10.18993461,25.56918907,3.289191775,0.31812324,2.306941216,0.982250559,0.202080971,26.42276828,0.777446177,72.66158511,345.0201326,0.031144813
8/16/21,7,721,14_4,BELE,0,10:12:45,257.4999942,0,14.78853994,0.358253033,40.66029482,273.6998458,3.338441032,0.983728289,25.57675552,6,1.420000017,1,2.840000033,25.56162262,25.57675552,25.5402813,400.037262,352.0498962,14.10085678,23.89641571,41.40522385,70.16853333,199.6005096,1998.483154,1178.165527,96.53921509,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332667516,0.003338441,298.7267555,298.7116226,319.7572975,1.95767364,3.290669505,34.08635032,10.18993461,25.56918907,3.289191775,0.31812324,2.306941216,0.982250559,0.202080971,26.42276828,0.777446177,72.66158511,345.0201326,0.031144813
8/16/21,8,722,14_4,BELE,0,10:12:45,257.9999942,0,14.80739905,0.358535027,40.7604646,273.6246156,3.339623945,0.983386841,25.57689667,6,1.420000017,1,2.840000033,25.56238747,25.57689667,25.54101563,400.0561523,352.0132141,14.10167027,23.9002533,41.4057045,70.17657471,199.6088257,1998.628052,1178.63855,96.53915405,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332681376,0.003339624,298.7268967,298.7123875,319.7804811,1.957425449,3.290697076,34.08665746,10.18640417,25.56964207,3.289280229,0.318345576,2.307310235,0.981969994,0.202224518,26.41548892,0.777313478,72.67365419,344.9744858,0.031193837
8/16/21,9,723,14_4,BELE,0,10:12:46,258.4999942,0,14.80498375,0.358807263,40.86063438,273.6790267,3.339744378,0.982763872,25.57456017,6,1.420000017,1,2.840000033,25.56349373,25.57456017,25.54208755,400.0372009,352.0025635,14.10321522,23.90191841,41.40763474,70.17703247,199.6132355,1998.815308,1180.043091,96.53939819,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332688726,0.003339744,298.7245602,298.7134937,319.8104421,1.958160593,3.290240691,34.08184382,10.1799254,25.56902695,3.289160118,0.318560184,2.307476819,0.981683299,0.202363079,26.42080854,0.777491573,72.689546,344.9649833,0.031196429
8/16/21,10,724,14_4,BELE,0,10:12:47,259.4999942,0,14.77948873,0.359329718,40.96080416,273.9146345,3.341895848,0.982124959,25.57593536,6,1.420000017,1,2.840000033,25.56569099,25.57593536,25.54425621,399.9766235,352.0149536,14.10605335,23.9112339,41.41070557,70.19547272,199.6079712,1999.250977,1182.140869,96.53974152,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332679952,0.003341896,298.7259354,298.715691,319.8801491,1.957978374,3.2905093,34.08450497,10.17327107,25.57081318,3.289508915,0.318971938,2.30838434,0.981124574,0.202628935,26.44364802,0.778133519,72.71381726,344.9894925,0.031150892
